sample	tissue	type	sample_type
GTEX-Q2AH-0005-SM-5SI7G	DLBC	DLBC_normal_GTEx	normal
GTEX-WFON-0001-SM-3P61W	DLBC	DLBC_normal_GTEx	normal
GTEX-VUSG-0003-SM-5S2S5	DLBC	DLBC_normal_GTEx	normal
GTEX-12C56-0006-SM-5N9E9	DLBC	DLBC_normal_GTEx	normal
GTEX-RM2N-0006-SM-2TF5H	DLBC	DLBC_normal_GTEx	normal
GTEX-T6MN-0005-SM-5S2T2	DLBC	DLBC_normal_GTEx	normal
GTEX-ZVP2-0005-SM-51MRK	DLBC	DLBC_normal_GTEx	normal
GTEX-ZE9C-0006-SM-4WKG2	DLBC	DLBC_normal_GTEx	normal
GTEX-Y3I4-0006-SM-4TT1E	DLBC	DLBC_normal_GTEx	normal
GTEX-NPJ8-0007-SM-2D7VX	DLBC	DLBC_normal_GTEx	normal
GTEX-11I78-0005-SM-5N9GB	DLBC	DLBC_normal_GTEx	normal
GTEX-ZPIC-0002-SM-4WWEC	DLBC	DLBC_normal_GTEx	normal
GTEX-ZG7Y-0003-SM-4WWEJ	DLBC	DLBC_normal_GTEx	normal
GTEX-QCQG-0006-SM-2S1OW	DLBC	DLBC_normal_GTEx	normal
GTEX-Q2AG-0005-SM-2HMK3	DLBC	DLBC_normal_GTEx	normal
GTEX-VUSG-0006-SM-5S2TA	DLBC	DLBC_normal_GTEx	normal
GTEX-SNOS-0003-SM-3NMAO	DLBC	DLBC_normal_GTEx	normal
GTEX-14DAQ-0005-SM-5NQ7B	DLBC	DLBC_normal_GTEx	normal
GTEX-VJWN-0005-SM-3GIKF	DLBC	DLBC_normal_GTEx	normal
GTEX-X3Y1-0001-SM-4PQYP	DLBC	DLBC_normal_GTEx	normal
GTEX-11P81-0006-SM-5NQ7A	DLBC	DLBC_normal_GTEx	normal
GTEX-1212Z-0002-SM-5SI6W	DLBC	DLBC_normal_GTEx	normal
GTEX-XK95-0005-SM-4AT4S	DLBC	DLBC_normal_GTEx	normal
GTEX-XXEK-0005-SM-4BRWJ	DLBC	DLBC_normal_GTEx	normal
GTEX-11PRG-0005-SM-5NQ6X	DLBC	DLBC_normal_GTEx	normal
GTEX-WFG8-0001-SM-4LVN8	DLBC	DLBC_normal_GTEx	normal
GTEX-ZEX8-0004-SM-4WKFQ	DLBC	DLBC_normal_GTEx	normal
GTEX-WZTO-0006-SM-3NM9T	DLBC	DLBC_normal_GTEx	normal
GTEX-XBED-0003-SM-47JWP	DLBC	DLBC_normal_GTEx	normal
GTEX-11OF3-0006-SM-5O9CM	DLBC	DLBC_normal_GTEx	normal
GTEX-12WSB-0006-SM-5O998	DLBC	DLBC_normal_GTEx	normal
GTEX-ZEX8-0005-SM-4WKGE	DLBC	DLBC_normal_GTEx	normal
GTEX-13O61-0005-SM-5O9AU	DLBC	DLBC_normal_GTEx	normal
GTEX-RVPV-0006-SM-2TF6Q	DLBC	DLBC_normal_GTEx	normal
GTEX-V955-0005-SM-3P5ZC	DLBC	DLBC_normal_GTEx	normal
GTEX-11ZTT-0002-SM-5S2PA	DLBC	DLBC_normal_GTEx	normal
GTEX-14C39-0005-SM-5NQBR	DLBC	DLBC_normal_GTEx	normal
GTEX-W5WG-0006-SM-3GIJT	DLBC	DLBC_normal_GTEx	normal
GTEX-WI4N-0005-SM-3LK7E	DLBC	DLBC_normal_GTEx	normal
GTEX-TKQ2-0006-SM-33HBH	DLBC	DLBC_normal_GTEx	normal
GTEX-1399U-0005-SM-5NQ8K	DLBC	DLBC_normal_GTEx	normal
GTEX-14E6C-0005-SM-5O98N	DLBC	DLBC_normal_GTEx	normal
GTEX-WXYG-0005-SM-3NB3M	DLBC	DLBC_normal_GTEx	normal
GTEX-O5YW-0006-SM-3LK6E	DLBC	DLBC_normal_GTEx	normal
GTEX-U3ZM-0002-SM-3NMDM	DLBC	DLBC_normal_GTEx	normal
GTEX-XQ3S-0001-SM-4B64K	DLBC	DLBC_normal_GTEx	normal
GTEX-11VI4-0006-SM-5N9D8	DLBC	DLBC_normal_GTEx	normal
GTEX-Y8E5-0006-SM-47JWQ	DLBC	DLBC_normal_GTEx	normal
GTEX-1313W-0006-SM-5O9B1	DLBC	DLBC_normal_GTEx	normal
GTEX-X62O-0005-SM-46MV1	DLBC	DLBC_normal_GTEx	normal
GTEX-Y8E5-0002-SM-57WD9	DLBC	DLBC_normal_GTEx	normal
GTEX-13FTX-0005-SM-5N9F6	DLBC	DLBC_normal_GTEx	normal
GTEX-ZF28-0005-SM-4WKH3	DLBC	DLBC_normal_GTEx	normal
GTEX-WH7G-0002-SM-4LVN9	DLBC	DLBC_normal_GTEx	normal
GTEX-ZP4G-0006-SM-4WWE6	DLBC	DLBC_normal_GTEx	normal
GTEX-ZDYS-0002-SM-4WKGR	DLBC	DLBC_normal_GTEx	normal
GTEX-Q2AG-0005-SM-33HBX	DLBC	DLBC_normal_GTEx	normal
GTEX-S32W-0004-SM-5S2SG	DLBC	DLBC_normal_GTEx	normal
GTEX-POYW-0006-SM-2XCF4	DLBC	DLBC_normal_GTEx	normal
GTEX-13113-0006-SM-5NQ7X	DLBC	DLBC_normal_GTEx	normal
GTEX-13OVG-0005-SM-5P9HA	DLBC	DLBC_normal_GTEx	normal
GTEX-TKQ1-0006-SM-33HBI	DLBC	DLBC_normal_GTEx	normal
GTEX-X15G-0005-SM-3NMDA	DLBC	DLBC_normal_GTEx	normal
GTEX-OHPK-0006-SM-2HMKH	DLBC	DLBC_normal_GTEx	normal
GTEX-132AR-0006-SM-5NQ7N	DLBC	DLBC_normal_GTEx	normal
GTEX-S3XE-0006-SM-3K2AA	DLBC	DLBC_normal_GTEx	normal
GTEX-Y8E4-0003-SM-4V6FY	DLBC	DLBC_normal_GTEx	normal
GTEX-XXEK-0005-SM-5S2TG	DLBC	DLBC_normal_GTEx	normal
GTEX-WZTO-0001-SM-4PQZY	DLBC	DLBC_normal_GTEx	normal
GTEX-REY6-0005-SM-2TF54	DLBC	DLBC_normal_GTEx	normal
GTEX-UTHO-0006-SM-3NMCC	DLBC	DLBC_normal_GTEx	normal
GTEX-Y9LG-0006-SM-4VBRK	DLBC	DLBC_normal_GTEx	normal
GTEX-11LCK-0005-SM-5O98U	DLBC	DLBC_normal_GTEx	normal
GTEX-QDT8-0006-SM-32PL3	DLBC	DLBC_normal_GTEx	normal
GTEX-SIU7-0006-SM-2XCE6	DLBC	DLBC_normal_GTEx	normal
GTEX-131XH-0006-SM-5O98V	DLBC	DLBC_normal_GTEx	normal
GTEX-OHPL-0006-SM-3MJHB	DLBC	DLBC_normal_GTEx	normal
GTEX-UJHI-0006-SM-3DB8H	DLBC	DLBC_normal_GTEx	normal
GTEX-RUSQ-0003-SM-2XCEB	DLBC	DLBC_normal_GTEx	normal
GTEX-X4LF-0002-SM-4QASG	DLBC	DLBC_normal_GTEx	normal
GTEX-ZV6S-0003-SM-4YCCT	DLBC	DLBC_normal_GTEx	normal
GTEX-ZF3C-0001-SM-4WWAW	DLBC	DLBC_normal_GTEx	normal
GTEX-ZDTT-0004-SM-4WKG3	DLBC	DLBC_normal_GTEx	normal
GTEX-1399S-0006-SM-5NQ7U	DLBC	DLBC_normal_GTEx	normal
GTEX-Y5V5-0006-SM-4V6FE	DLBC	DLBC_normal_GTEx	normal
GTEX-12WSF-0005-SM-5NQAQ	DLBC	DLBC_normal_GTEx	normal
GTEX-SUCS-0006-SM-4DM59	DLBC	DLBC_normal_GTEx	normal
GTEX-11EQ8-0006-SM-5P9HJ	DLBC	DLBC_normal_GTEx	normal
GTEX-OHPJ-0006-SM-3LK6G	DLBC	DLBC_normal_GTEx	normal
GTEX-132NY-0005-SM-5O9AC	DLBC	DLBC_normal_GTEx	normal
GTEX-14E6D-0005-SM-5N9D7	DLBC	DLBC_normal_GTEx	normal
GTEX-13S86-0005-SM-5NQ7I	DLBC	DLBC_normal_GTEx	normal
GTEX-QLQ7-0005-SM-2S1QP	DLBC	DLBC_normal_GTEx	normal
GTEX-131XG-0006-SM-5O9CE	DLBC	DLBC_normal_GTEx	normal
GTEX-11EM3-0001-SM-5Q5BD	DLBC	DLBC_normal_GTEx	normal
GTEX-12WSL-0005-SM-5NQAD	DLBC	DLBC_normal_GTEx	normal
GTEX-11EM3-0005-SM-5N9DK	DLBC	DLBC_normal_GTEx	normal
GTEX-SSA3-0005-SM-32QOT	DLBC	DLBC_normal_GTEx	normal
GTEX-WYVS-0006-SM-3NMA7	DLBC	DLBC_normal_GTEx	normal
GTEX-1314G-0005-SM-5NQ9O	DLBC	DLBC_normal_GTEx	normal
GTEX-X638-0003-SM-47JZ1	DLBC	DLBC_normal_GTEx	normal
GTEX-11ZUS-0006-SM-5O9AJ	DLBC	DLBC_normal_GTEx	normal
GTEX-1212Z-0006-SM-5NQ8M	DLBC	DLBC_normal_GTEx	normal
GTEX-S7SF-0006-SM-3K2B6	DLBC	DLBC_normal_GTEx	normal
GTEX-YEC3-0005-SM-4W21J	DLBC	DLBC_normal_GTEx	normal
GTEX-XPVG-0006-SM-4B65Z	DLBC	DLBC_normal_GTEx	normal
GTEX-ZV68-0006-SM-4YCEJ	DLBC	DLBC_normal_GTEx	normal
GTEX-WHPG-0006-SM-3NMBV	DLBC	DLBC_normal_GTEx	normal
GTEX-WFJO-0005-SM-3GIKY	DLBC	DLBC_normal_GTEx	normal
GTEX-14C38-0006-SM-5NQBF	DLBC	DLBC_normal_GTEx	normal
GTEX-W5WG-0002-SM-3NMDN	DLBC	DLBC_normal_GTEx	normal
GTEX-WHSE-0006-SM-3NMBW	DLBC	DLBC_normal_GTEx	normal
GTEX-SIU8-0006-SM-2XCE5	DLBC	DLBC_normal_GTEx	normal
GTEX-VUSH-0004-SM-3P61T	DLBC	DLBC_normal_GTEx	normal
GTEX-PWCY-0005-SM-33HBP	DLBC	DLBC_normal_GTEx	normal
GTEX-OXRP-0006-SM-2I3FN	DLBC	DLBC_normal_GTEx	normal
GTEX-V955-0004-SM-3NMDH	DLBC	DLBC_normal_GTEx	normal
GTEX-117XS-0005-SM-5PNU6	DLBC	DLBC_normal_GTEx	normal
GTEX-TKQ2-0004-SM-3NMAC	DLBC	DLBC_normal_GTEx	normal
GTEX-13OW6-0005-SM-5NQ9Z	DLBC	DLBC_normal_GTEx	normal
GTEX-S7PM-0006-SM-3NM8C	DLBC	DLBC_normal_GTEx	normal
GTEX-POMQ-0006-SM-33HBY	DLBC	DLBC_normal_GTEx	normal
GTEX-Q2AH-0005-SM-2I3FI	DLBC	DLBC_normal_GTEx	normal
GTEX-ZE7O-0006-SM-51MTA	DLBC	DLBC_normal_GTEx	normal
GTEX-VUSH-0005-SM-3NB2H	DLBC	DLBC_normal_GTEx	normal
GTEX-ZAB4-0005-SM-4RGM8	DLBC	DLBC_normal_GTEx	normal
GTEX-NPJ8-0007-SM-26GMW	DLBC	DLBC_normal_GTEx	normal
GTEX-T6MN-0005-SM-32PLJ	DLBC	DLBC_normal_GTEx	normal
GTEX-13CIG-0006-SM-5P9HF	DLBC	DLBC_normal_GTEx	normal
GTEX-XUYS-0005-SM-47JZ2	DLBC	DLBC_normal_GTEx	normal
GTEX-12WSN-0006-SM-5NQAP	DLBC	DLBC_normal_GTEx	normal
GTEX-XAJ8-0006-SM-46MVM	DLBC	DLBC_normal_GTEx	normal
GTEX-TMKS-0005-SM-5SI7W	DLBC	DLBC_normal_GTEx	normal
GTEX-T2YK-0005-SM-32QOV	DLBC	DLBC_normal_GTEx	normal
GTEX-147JS-0006-SM-5NQ7K	DLBC	DLBC_normal_GTEx	normal
GTEX-NL3G-0007-SM-4SOIF	DLBC	DLBC_normal_GTEx	normal
GTEX-ZF3C-0005-SM-4WWAR	DLBC	DLBC_normal_GTEx	normal
GTEX-ZDTS-0006-SM-4WAYZ	DLBC	DLBC_normal_GTEx	normal
GTEX-SNMC-0006-SM-2XCFE	DLBC	DLBC_normal_GTEx	normal
GTEX-ZT9X-0004-SM-4YCDT	DLBC	DLBC_normal_GTEx	normal
GTEX-ZTX8-0006-SM-4YCE4	DLBC	DLBC_normal_GTEx	normal
GTEX-WHWD-0005-SM-3LK7D	DLBC	DLBC_normal_GTEx	normal
GTEX-Q2AI-0006-SM-2I3FG	DLBC	DLBC_normal_GTEx	normal
GTEX-113IC-0006-SM-5NQ9C	DLBC	DLBC_normal_GTEx	normal
GTEX-WL46-0006-SM-4OOS5	DLBC	DLBC_normal_GTEx	normal
GTEX-P4PQ-0005-SM-2HMKJ	DLBC	DLBC_normal_GTEx	normal
GTEX-ZTSS-0005-SM-4YCDR	DLBC	DLBC_normal_GTEx	normal
GTEX-13FTW-0005-SM-5LZVZ	DLBC	DLBC_normal_GTEx	normal
GTEX-QXCU-0006-SM-2TC5K	DLBC	DLBC_normal_GTEx	normal
GTEX-S32W-0004-SM-2XCE9	DLBC	DLBC_normal_GTEx	normal
GTEX-XV7Q-0005-SM-4BRWI	DLBC	DLBC_normal_GTEx	normal
GTEX-13111-0005-SM-5NQ7Z	DLBC	DLBC_normal_GTEx	normal
GTEX-VUSG-0003-SM-3NMDK	DLBC	DLBC_normal_GTEx	normal
GTEX-WQUQ-0006-SM-3MJF4	DLBC	DLBC_normal_GTEx	normal
GTEX-SSA3-0002-SM-3P61R	DLBC	DLBC_normal_GTEx	normal
GTEX-14ICK-0006-SM-5NQB5	DLBC	DLBC_normal_GTEx	normal
GTEX-131XF-0006-SM-5P9HK	DLBC	DLBC_normal_GTEx	normal
GTEX-XBED-0006-SM-47JXO	DLBC	DLBC_normal_GTEx	normal
GTEX-11DXY-0006-SM-5NQ8N	DLBC	DLBC_normal_GTEx	normal
GTEX-PLZ5-0006-SM-5S2W5	DLBC	DLBC_normal_GTEx	normal
GTEX-RUSQ-0006-SM-2TF6P	DLBC	DLBC_normal_GTEx	normal
GTEX-YB5K-0003-SM-4VDSN	DLBC	DLBC_normal_GTEx	normal
GTEX-13JUV-0006-SM-5NQ97	DLBC	DLBC_normal_GTEx	normal
GTEX-13PL7-0005-SM-5N9ET	DLBC	DLBC_normal_GTEx	normal
GTEX-113JC-0006-SM-5O997	DLBC	DLBC_normal_GTEx	normal
GTEX-11DXW-0006-SM-5NQ7Y	DLBC	DLBC_normal_GTEx	normal
GTEX-1128S-0005-SM-5P9HI	DLBC	DLBC_normal_GTEx	normal
GTEX-ZTPG-0006-SM-4YCFG	DLBC	DLBC_normal_GTEx	normal
GTEX-XUJ4-0005-SM-4BOQ6	DLBC	DLBC_normal_GTEx	normal
GTEX-WOFL-0006-SM-3TW8K	DLBC	DLBC_normal_GTEx	normal
GTEX-WWTW-0002-SM-4MVNH	DLBC	DLBC_normal_GTEx	normal
GTEX-11GS4-0006-SM-5SI9M	DLBC	DLBC_normal_GTEx	normal
GTEX-13OW8-0005-SM-5NQAC	DLBC	DLBC_normal_GTEx	normal
GTEX-RU72-0006-SM-2TF65	DLBC	DLBC_normal_GTEx	normal
GTEX-U412-0006-SM-3DB8J	DLBC	DLBC_normal_GTEx	normal
GTEX-12WS9-0006-SM-5O99W	DLBC	DLBC_normal_GTEx	normal
GTEX-14ICL-0006-SM-5SIAB	DLBC	DLBC_normal_GTEx	normal
GTEX-139D8-0006-SM-5LZX8	DLBC	DLBC_normal_GTEx	normal
GTEX-OXRL-0005-SM-3LK6A	DLBC	DLBC_normal_GTEx	normal
GTEX-139TU-0006-SM-5LZVN	DLBC	DLBC_normal_GTEx	normal
GTEX-13OVJ-0006-SM-5O98T	DLBC	DLBC_normal_GTEx	normal
GTEX-11GSO-0005-SM-5O9CA	DLBC	DLBC_normal_GTEx	normal
GTEX-1211K-0001-SM-5S2P9	DLBC	DLBC_normal_GTEx	normal
GTEX-ZVZP-0006-SM-51MSW	DLBC	DLBC_normal_GTEx	normal
GTEX-S7SF-0001-SM-3K2BE	DLBC	DLBC_normal_GTEx	normal
GTEX-14E7W-0006-SM-5N9GG	DLBC	DLBC_normal_GTEx	normal
GTEX-U3ZH-0005-SM-3DB72	DLBC	DLBC_normal_GTEx	normal
GTEX-11OC5-0004-SM-5S2O6	DLBC	DLBC_normal_GTEx	normal
GTEX-S32W-0006-SM-2XCAK	DLBC	DLBC_normal_GTEx	normal
GTEX-PX3G-0006-SM-33HBQ	DLBC	DLBC_normal_GTEx	normal
GTEX-RNOR-0005-SM-2TF4Z	DLBC	DLBC_normal_GTEx	normal
GTEX-11EI6-0005-SM-5N9GN	DLBC	DLBC_normal_GTEx	normal
GTEX-11ILO-0006-SM-5LZWE	DLBC	DLBC_normal_GTEx	normal
GTEX-P78B-0005-SM-2I5GM	DLBC	DLBC_normal_GTEx	normal
GTEX-14BMU-0006-SM-5MR3T	DLBC	DLBC_normal_GTEx	normal
GTEX-ZF29-0002-SM-4WKF2	DLBC	DLBC_normal_GTEx	normal
GTEX-OHPN-0005-SM-2YUML	DLBC	DLBC_normal_GTEx	normal
GTEX-PWCY-0005-SM-2I3E2	DLBC	DLBC_normal_GTEx	normal
GTEX-PWO3-0005-SM-2I5FS	DLBC	DLBC_normal_GTEx	normal
GTEX-PLZ5-0006-SM-2S1NZ	DLBC	DLBC_normal_GTEx	normal
GTEX-OOBK-0005-SM-2YUMG	DLBC	DLBC_normal_GTEx	normal
GTEX-ZDTS-0001-SM-4WAXW	DLBC	DLBC_normal_GTEx	normal
GTEX-YECK-0005-SM-4W217	DLBC	DLBC_normal_GTEx	normal
GTEX-YBZK-0005-SM-59HKG	DLBC	DLBC_normal_GTEx	normal
GTEX-S4Q7-0003-SM-3NM8M	DLBC	DLBC_normal_GTEx	normal
GTEX-NPJ7-0006-SM-3GACR	DLBC	DLBC_normal_GTEx	normal
GTEX-SIU7-0001-SM-3NMAW	DLBC	DLBC_normal_GTEx	normal
GTEX-ZVT4-0006-SM-57WB8	DLBC	DLBC_normal_GTEx	normal
GTEX-11P82-0006-SM-5N9FY	DLBC	DLBC_normal_GTEx	normal
GTEX-131XE-0006-SM-5P9F9	DLBC	DLBC_normal_GTEx	normal
GTEX-OXRK-0006-SM-2HML1	DLBC	DLBC_normal_GTEx	normal
GTEX-ZVT3-0006-SM-51MT9	DLBC	DLBC_normal_GTEx	normal
GTEX-WEY5-0001-SM-3P61Z	DLBC	DLBC_normal_GTEx	normal
GTEX-ZP4G-0003-SM-4WWED	DLBC	DLBC_normal_GTEx	normal
GTEX-Y3IK-0005-SM-4WWDE	DLBC	DLBC_normal_GTEx	normal
GTEX-TKQ1-0003-SM-3NMAE	DLBC	DLBC_normal_GTEx	normal
GTEX-WFG7-0005-SM-3GIKM	DLBC	DLBC_normal_GTEx	normal
GTEX-1211K-0006-SM-5MR53	DLBC	DLBC_normal_GTEx	normal
GTEX-U3ZH-0002-SM-3NMDD	DLBC	DLBC_normal_GTEx	normal
GTEX-WFG8-0006-SM-3GIKS	DLBC	DLBC_normal_GTEx	normal
GTEX-S32W-0006-SM-5S2SW	DLBC	DLBC_normal_GTEx	normal
GTEX-X8HC-0006-SM-46MV6	DLBC	DLBC_normal_GTEx	normal
GTEX-T5JW-0005-SM-3GADE	DLBC	DLBC_normal_GTEx	normal
GTEX-PW2O-0006-SM-2I3DV	DLBC	DLBC_normal_GTEx	normal
GTEX-YF7O-0005-SM-4W1ZU	DLBC	DLBC_normal_GTEx	normal
GTEX-X15G-0001-SM-4PQZV	DLBC	DLBC_normal_GTEx	normal
GTEX-O5YV-0006-SM-2I5GX	DLBC	DLBC_normal_GTEx	normal
GTEX-OIZI-0005-SM-2XCED	DLBC	DLBC_normal_GTEx	normal
GTEX-12C56-0002-SM-5S2PC	DLBC	DLBC_normal_GTEx	normal
GTEX-12BJ1-0003-SM-5SI6V	DLBC	DLBC_normal_GTEx	normal
GTEX-Y5V5-0001-SM-4V6FZ	DLBC	DLBC_normal_GTEx	normal
GTEX-11NSD-0005-SM-5LZZ5	DLBC	DLBC_normal_GTEx	normal
GTEX-QDVJ-0005-SM-2TC5X	DLBC	DLBC_normal_GTEx	normal
GTEX-XLM4-0005-SM-5S2RY	DLBC	DLBC_normal_GTEx	normal
GTEX-11GSP-0006-SM-5N9EL	DLBC	DLBC_normal_GTEx	normal
GTEX-ZPCL-0004-SM-4WWD6	DLBC	DLBC_normal_GTEx	normal
GTEX-S33H-0005-SM-2XCAL	DLBC	DLBC_normal_GTEx	normal
GTEX-11UD2-0005-SM-5NQ9B	DLBC	DLBC_normal_GTEx	normal
GTEX-ZPCL-0006-SM-4WWAS	DLBC	DLBC_normal_GTEx	normal
GTEX-13OVH-0005-SM-5P9HB	DLBC	DLBC_normal_GTEx	normal
GTEX-YEC3-0002-SM-4W1YI	DLBC	DLBC_normal_GTEx	normal
GTEX-YEC4-0002-SM-4W1Z6	DLBC	DLBC_normal_GTEx	normal
GTEX-T8EM-0006-SM-3DB71	DLBC	DLBC_normal_GTEx	normal
GTEX-WH7G-0005-SM-3NMBX	DLBC	DLBC_normal_GTEx	normal
GTEX-1192X-0005-SM-5NQC3	DLBC	DLBC_normal_GTEx	normal
GTEX-12WSK-0006-SM-5NQA1	DLBC	DLBC_normal_GTEx	normal
GTEX-12WSE-0005-SM-5NQAE	DLBC	DLBC_normal_GTEx	normal
GTEX-X4XY-0006-SM-46MV2	DLBC	DLBC_normal_GTEx	normal
GTEX-12WSG-0005-SM-5NQA2	DLBC	DLBC_normal_GTEx	normal
GTEX-ZTPG-0002-SM-4YCEI	DLBC	DLBC_normal_GTEx	normal
GTEX-11DXX-0005-SM-5NQ8B	DLBC	DLBC_normal_GTEx	normal
GTEX-X4XX-0005-SM-3NMCS	DLBC	DLBC_normal_GTEx	normal
GTEX-1399Q-0005-SM-5NQAG	DLBC	DLBC_normal_GTEx	normal
GTEX-14H4A-0006-SM-5N9E3	DLBC	DLBC_normal_GTEx	normal
GTEX-NL3H-0006-SM-2I3FW	DLBC	DLBC_normal_GTEx	normal
GTEX-YFC4-0006-SM-4RGLV	DLBC	DLBC_normal_GTEx	normal
GTEX-U3ZN-0006-SM-3DB7Y	DLBC	DLBC_normal_GTEx	normal
GTEX-P44G-0006-SM-2TC6A	DLBC	DLBC_normal_GTEx	normal
GTEX-Y5LM-0003-SM-4V6G1	DLBC	DLBC_normal_GTEx	normal
GTEX-X5EB-0006-SM-46MV5	DLBC	DLBC_normal_GTEx	normal
GTEX-11WQC-0006-SM-5LZVP	DLBC	DLBC_normal_GTEx	normal
GTEX-ZPU1-0004-SM-4WWAV	DLBC	DLBC_normal_GTEx	normal
GTEX-12WSD-0005-SM-5N9FZ	DLBC	DLBC_normal_GTEx	normal
GTEX-WY7C-0006-SM-3NB3L	DLBC	DLBC_normal_GTEx	normal
GTEX-1122O-0003-SM-5Q5DL	DLBC	DLBC_normal_GTEx	normal
GTEX-S4Z8-0006-SM-3K2AQ	DLBC	DLBC_normal_GTEx	normal
GTEX-Q2AG-0005-SM-5SI7F	DLBC	DLBC_normal_GTEx	normal
GTEX-PSDG-0005-SM-3GADC	DLBC	DLBC_normal_GTEx	normal
GTEX-ZXES-0004-SM-57WCW	DLBC	DLBC_normal_GTEx	normal
GTEX-X5EB-0004-SM-46MWA	DLBC	DLBC_normal_GTEx	normal
GTEX-X3Y1-0006-SM-3P5ZG	DLBC	DLBC_normal_GTEx	normal
GTEX-11NUK-0005-SM-5MR5F	DLBC	DLBC_normal_GTEx	normal
GTEX-1122O-0005-SM-5O99J	DLBC	DLBC_normal_GTEx	normal
GTEX-QVJO-0006-SM-2S1RC	DLBC	DLBC_normal_GTEx	normal
GTEX-PVOW-0006-SM-3NMB8	DLBC	DLBC_normal_GTEx	normal
GTEX-ZGAY-0006-SM-4WWAQ	DLBC	DLBC_normal_GTEx	normal
GTEX-TMMY-0005-SM-33HBN	DLBC	DLBC_normal_GTEx	normal
GTEX-VUSG-0006-SM-3GIK9	DLBC	DLBC_normal_GTEx	normal
GTEX-POMQ-0006-SM-2I5F4	DLBC	DLBC_normal_GTEx	normal
GTEX-ZLWG-0004-SM-4WWD5	DLBC	DLBC_normal_GTEx	normal
GTEX-13FTY-0005-SM-5NQ78	DLBC	DLBC_normal_GTEx	normal
GTEX-ZVT2-0001-SM-57WCK	DLBC	DLBC_normal_GTEx	normal
GTEX-12WSH-0005-SM-5NQ9P	DLBC	DLBC_normal_GTEx	normal
GTEX-ZT9W-0005-SM-4YCEG	DLBC	DLBC_normal_GTEx	normal
GTEX-XOTO-0006-SM-4B64T	DLBC	DLBC_normal_GTEx	normal
GTEX-11EMC-0002-SM-5Q5DO	DLBC	DLBC_normal_GTEx	normal
GTEX-R45C-0006-SM-3GAD6	DLBC	DLBC_normal_GTEx	normal
GTEX-Y5LM-0005-SM-4V6EJ	DLBC	DLBC_normal_GTEx	normal
GTEX-13S7M-0005-SM-5NQ76	DLBC	DLBC_normal_GTEx	normal
GTEX-U8XE-0005-SM-3DB8I	DLBC	DLBC_normal_GTEx	normal
GTEX-12WSM-0005-SM-5NQB3	DLBC	DLBC_normal_GTEx	normal
GTEX-12BJ1-0006-SM-5SIB5	DLBC	DLBC_normal_GTEx	normal
GTEX-WHPG-0004-SM-3NMDO	DLBC	DLBC_normal_GTEx	normal
GTEX-ZXES-0005-SM-57WCB	DLBC	DLBC_normal_GTEx	normal
GTEX-ZQUD-0003-SM-4YCD3	DLBC	DLBC_normal_GTEx	normal
GTEX-WFG7-0001-SM-3P61S	DLBC	DLBC_normal_GTEx	normal
GTEX-WHWD-0003-SM-4M1ZS	DLBC	DLBC_normal_GTEx	normal
GTEX-UPIC-0005-SM-3GACV	DLBC	DLBC_normal_GTEx	normal
GTEX-139T6-0006-SM-5LU92	DLBC	DLBC_normal_GTEx	normal
GTEX-XOT4-0005-SM-4B64S	DLBC	DLBC_normal_GTEx	normal
GTEX-ZF29-0006-SM-4WKGQ	DLBC	DLBC_normal_GTEx	normal
GTEX-Y111-0006-SM-4SOIO	DLBC	DLBC_normal_GTEx	normal
GTEX-13VXU-0006-SM-5N9FF	DLBC	DLBC_normal_GTEx	normal
GTEX-14DAR-0006-SM-5N9GC	DLBC	DLBC_normal_GTEx	normal
GTEX-13OVL-0006-SM-5O996	DLBC	DLBC_normal_GTEx	normal
GTEX-Y8E4-0006-SM-4V6EW	DLBC	DLBC_normal_GTEx	normal
GTEX-13FXS-0006-SM-5O99X	DLBC	DLBC_normal_GTEx	normal
GTEX-XLM4-0004-SM-5S2TF	DLBC	DLBC_normal_GTEx	normal
GTEX-RWSA-0005-SM-2XCAO	DLBC	DLBC_normal_GTEx	normal
GTEX-11TTK-0005-SM-5O9BX	DLBC	DLBC_normal_GTEx	normal
GTEX-ZQUD-0005-SM-4YCE5	DLBC	DLBC_normal_GTEx	normal
GTEX-11XUK-0005-SM-5LU9F	DLBC	DLBC_normal_GTEx	normal
GTEX-S4Q7-0006-SM-3K2AT	DLBC	DLBC_normal_GTEx	normal
GTEX-SN8G-0006-SM-32PLD	DLBC	DLBC_normal_GTEx	normal
GTEX-ZVT2-0005-SM-57WBW	DLBC	DLBC_normal_GTEx	normal
GTEX-VJYA-0005-SM-3P5ZD	DLBC	DLBC_normal_GTEx	normal
GTEX-13CF3-0006-SM-5N9ED	DLBC	DLBC_normal_GTEx	normal
GTEX-PX3G-0006-SM-5SI7E	DLBC	DLBC_normal_GTEx	normal
GTEX-OIZH-0005-SM-2HMJN	DLBC	DLBC_normal_GTEx	normal
GTEX-NFK9-0006-SM-3GACS	DLBC	DLBC_normal_GTEx	normal
GTEX-UPIC-0002-SM-3NMDC	DLBC	DLBC_normal_GTEx	normal
GTEX-13OVK-0006-SM-5O9B7	DLBC	DLBC_normal_GTEx	normal
GTEX-PX3G-0006-SM-2I3E4	DLBC	DLBC_normal_GTEx	normal
GTEX-VJYA-0001-SM-3NMDJ	DLBC	DLBC_normal_GTEx	normal
GTEX-U3ZN-0002-SM-3NMDF	THYM	THYM_normal_GTEx	normal
